,heat,occupancy,water
2015-01-01 00:00:00,5666.7812969981105,True,14.0
2015-01-01 00:15:00,5805.521798037062,True,2.0
2015-01-01 00:30:00,5758.681316275241,True,0.0
2015-01-01 00:45:00,5688.348706597575,True,12.0
2015-01-01 01:00:00,5551.466815126489,True,0.0
2015-01-01 01:15:00,451.8226454260948,False,2.0
2015-01-01 01:30:00,502.1402470173602,False,0.0
2015-01-01 01:45:00,648.6066362702601,False,0.0
2015-01-01 02:00:00,776.5326286334691,False,0.0
2015-01-01 02:15:00,813.2757753367291,False,0.0
2015-01-01 02:30:00,848.9695418018863,False,0.0
2015-01-01 02:45:00,754.0011349474987,False,0.0
2015-01-01 03:00:00,979.3968746515277,False,0.0
2015-01-01 03:15:00,1084.703778407923,False,0.0
2015-01-01 03:30:00,1120.7900967207652,False,0.0
2015-01-01 03:45:00,1155.845793742266,False,0.0
2015-01-01 04:00:00,1234.4402554441829,False,0.0
2015-01-01 04:15:00,1183.3641925990353,False,0.0
2015-01-01 04:30:00,1320.2273569011963,False,0.0
2015-01-01 04:45:00,6390.5589704946915,True,7.0
2015-01-01 05:00:00,6288.595316348677,True,1.0
2015-01-01 05:15:00,6213.348031096585,True,0.0
2015-01-01 05:30:00,6033.621229939279,True,12.0
2015-01-01 05:45:00,5921.2901448074135,True,0.0
2015-01-01 06:00:00,5945.265870853443,True,0.0
2015-01-01 06:15:00,5884.130194904287,True,1.0
2015-01-01 06:30:00,5824.740547151973,True,0.0
2015-01-01 06:45:00,5767.047061222722,True,1.0
2015-01-01 07:00:00,5545.067115339499,True,0.0
2015-01-01 07:15:00,5548.01493944245,True,2.0
2015-01-01 07:30:00,5562.084978238632,True,1.0
2015-01-01 07:45:00,5509.540146443349,True,2.0
2015-01-01 08:00:00,5404.905598118607,True,0.0
2015-01-01 08:15:00,5313.16804945446,True,0.0
2015-01-01 08:30:00,246.1914853850564,False,0.0
2015-01-01 08:45:00,400.69268089084466,False,0.0
