,heat,occupancy,water
2015-01-01 00:00:00,5659.249234577347,True,6.0
2015-01-01 00:15:00,5719.749190768109,True,0.0
2015-01-01 00:30:00,5648.240142931225,True,8.0
2015-01-01 00:45:00,5481.521890777381,True,2.0
2015-01-01 01:00:00,411.0895251096336,False,0.0
2015-01-01 01:15:00,534.5044504438837,False,0.0
2015-01-01 01:30:00,621.6852015247156,False,0.0
2015-01-01 01:45:00,653.5482184030672,False,0.0
2015-01-01 02:00:00,769.0972239666384,False,0.0
2015-01-01 02:15:00,594.6650770081436,False,0.0
2015-01-01 02:30:00,762.1394026591096,False,0.0
2015-01-01 02:45:00,870.19027425088,False,0.0
2015-01-01 03:00:00,1033.6680324126623,False,0.0
2015-01-01 03:15:00,1067.6189211593319,False,0.0
2015-01-01 03:30:00,962.314562098463,False,0.0
2015-01-01 03:45:00,966.5151949791017,False,0.0
2015-01-01 04:00:00,1247.3941179470582,False,0.0
2015-01-01 04:15:00,1280.6147077122612,False,0.0
2015-01-01 04:30:00,1312.8865210789847,False,0.0
2015-01-01 04:45:00,1240.5224443843583,False,0.0
2015-01-01 05:00:00,1347.7266899289414,False,0.0
2015-01-01 05:15:00,1408.3997438815913,False,0.0
2015-01-01 05:30:00,1532.6392381342307,False,0.0
2015-01-01 05:45:00,1562.2875473009244,False,0.0
2015-01-01 06:00:00,1454.0511720869265,False,0.0
2015-01-01 06:15:00,1574.743071149579,False,0.0
2015-01-01 06:30:00,1505.8737443273044,False,0.0
2015-01-01 06:45:00,1581.8713419911833,False,0.0
2015-01-01 07:00:00,1630.247222609387,False,0.0
2015-01-01 07:15:00,1532.2438343768981,False,0.0
2015-01-01 07:30:00,1665.2692793536212,False,0.0
2015-01-01 07:45:00,1678.2565046145462,False,0.0
2015-01-01 08:00:00,1513.3523827818656,False,0.0
2015-01-01 08:15:00,1631.6373182318637,False,0.0
2015-01-01 08:30:00,1543.510290550792,False,0.0
2015-01-01 08:45:00,1686.8624721172514,False,0.0
2015-01-01 09:00:00,1590.700211776685,False,0.0
