,heat,occupancy,water
2015-01-01 00:00:00,771.9553374778349,False,0.0
2015-01-01 00:15:00,932.0690773690507,False,0.0
2015-01-01 00:30:00,989.7463644927349,False,0.0
2015-01-01 00:45:00,1036.0614508793724,False,0.0
2015-01-01 01:00:00,1011.1098076510146,False,0.0
2015-01-01 01:15:00,938.7644442648469,False,0.0
2015-01-01 01:30:00,1005.9971244021766,False,0.0
2015-01-01 01:45:00,1084.7585308029222,False,0.0
2015-01-01 02:00:00,1255.635721818192,False,0.0
2015-01-01 02:15:00,1295.6559163586442,False,0.0
2015-01-01 02:30:00,1273.925565800232,False,0.0
2015-01-01 02:45:00,1302.005484421261,False,0.0
2015-01-01 03:00:00,1507.0188006629771,False,0.0
2015-01-01 03:15:00,1513.5053699278203,False,0.0
2015-01-01 03:30:00,1623.2857858327302,False,0.0
2015-01-01 03:45:00,1654.0921393132314,False,0.0
2015-01-01 04:00:00,1669.1998786871459,False,0.0
2015-01-01 04:15:00,1829.9739260077015,False,0.0
2015-01-01 04:30:00,1865.1658178440425,False,0.0
2015-01-01 04:45:00,1833.9842659518256,False,0.0
2015-01-01 05:00:00,1937.4648902356146,False,0.0
2015-01-01 05:15:00,1913.113994419096,False,0.0
2015-01-01 05:30:00,1991.3791924334469,False,0.0
2015-01-01 05:45:00,2069.1404386658464,False,0.0
2015-01-01 06:00:00,2078.067015752706,False,0.0
2015-01-01 06:15:00,2059.782491545294,False,0.0
2015-01-01 06:30:00,2050.278569332954,False,0.0
2015-01-01 06:45:00,2073.4047580338643,False,0.0
2015-01-01 07:00:00,2159.1920894361765,False,0.0
2015-01-01 07:15:00,2185.3508224846237,False,0.0
2015-01-01 07:30:00,2210.6905309811655,False,0.0
2015-01-01 07:45:00,2215.2226409297,False,0.0
2015-01-01 08:00:00,1997.3999811986014,False,0.0
2015-01-01 08:15:00,2173.3413825537223,False,0.0
2015-01-01 08:30:00,7245.7704565963395,True,0.0
2015-01-01 08:45:00,7140.10560646081,True,3.0
2015-01-01 09:00:00,6914.341903712387,True,1.0
2015-01-01 09:15:00,6764.279284298534,True,0.0
2015-01-01 09:30:00,1628.1742957341621,False,0.0
2015-01-01 09:45:00,1743.9233266711597,False,0.0
2015-01-01 10:00:00,1682.961205138365,False,0.0
2015-01-01 10:15:00,1695.0587991833488,False,0.0
2015-01-01 10:30:00,1698.1351170413013,False,0.0
2015-01-01 10:45:00,1597.0157768595682,False,0.0
2015-01-01 11:00:00,1564.2564862347117,False,0.0
2015-01-01 11:15:00,6495.188953193827,True,0.0
2015-01-01 11:30:00,6465.643757640103,True,0.0
2015-01-01 11:45:00,6363.751122561887,True,1.0
2015-01-01 12:00:00,6085.539303676003,True,18.0
2015-01-01 12:15:00,6068.2228945731895,True,4.0
2015-01-01 12:30:00,6055.950739598953,True,2.0
2015-01-01 12:45:00,5904.722180855275,True,6.0
2015-01-01 13:00:00,5785.962382622738,True,0.0
2015-01-01 13:15:00,607.8357004778262,False,0.0
2015-01-01 13:30:00,565.2614804501541,False,0.0
2015-01-01 13:45:00,676.860182934117,False,0.0
2015-01-01 14:00:00,678.0103210634278,False,0.0
2015-01-01 14:15:00,645.0989203364182,False,0.0
2015-01-01 14:30:00,655.9960981220848,False,0.0
2015-01-01 14:45:00,614.0168148982442,False,0.0
2015-01-01 15:00:00,730.4632236239454,False,0.0
2015-01-01 15:15:00,764.5116669009811,False,0.0
2015-01-01 15:30:00,780.9876605991881,False,0.0
2015-01-01 15:45:00,776.9335768367847,False,0.0
2015-01-01 16:00:00,5768.20428475478,True,4.0
2015-01-01 16:15:00,5389.50375462874,True,13.0
2015-01-01 16:30:00,5566.214222206495,True,1.0
2015-01-01 16:45:00,5401.239157464713,True,0.0
2015-01-01 17:00:00,481.0221397871929,False,0.0
2015-01-01 17:15:00,504.9176551764188,False,0.0
2015-01-01 17:30:00,373.2715640838693,False,0.0
2015-01-01 17:45:00,607.7203211870253,False,0.0
2015-01-01 18:00:00,5845.765633210057,True,0.0
2015-01-01 18:15:00,811.5539977207618,False,1.0
2015-01-01 18:30:00,872.1102935014327,False,0.0
2015-01-01 18:45:00,5851.668100595622,True,0.0
2015-01-01 19:00:00,5883.005477508126,True,0.0
2015-01-01 19:15:00,5792.569654827568,True,1.0
2015-01-01 19:30:00,5758.989681453403,True,0.0
2015-01-01 19:45:00,5699.937755094778,True,2.0
2015-01-01 20:00:00,5580.764737649262,True,6.0
2015-01-01 20:15:00,5337.04402914307,True,2.0
2015-01-01 20:30:00,5350.843930207627,True,0.0
2015-01-01 20:45:00,5302.332504371696,True,18.0
2015-01-01 21:00:00,5354.247134667585,True,8.0
2015-01-01 21:15:00,5430.164977557679,True,2.0
2015-01-01 21:30:00,449.0237498380575,False,0.0
2015-01-01 21:45:00,618.1566092662089,False,0.0
2015-01-01 22:00:00,723.9924268721566,False,0.0
2015-01-01 22:15:00,736.8686715425098,False,0.0
2015-01-01 22:30:00,792.1198929649295,False,0.0
2015-01-01 22:45:00,844.9609554264696,False,0.0
2015-01-01 23:00:00,898.3029484994012,False,0.0
2015-01-01 23:15:00,1022.2338316470682,False,0.0
2015-01-01 23:30:00,1076.2588650420548,False,0.0
2015-01-01 23:45:00,1108.5781682659363,False,0.0
2015-01-02 00:00:00,1086.9386394838343,False,0.0
2015-01-02 00:15:00,1087.184670205273,False,0.0
2015-01-02 00:30:00,1263.6005586155038,False,0.0
2015-01-02 00:45:00,1309.3917663463112,False,0.0
2015-01-02 01:00:00,1371.9015803648067,False,0.0
2015-01-02 01:15:00,1477.493718259778,False,0.0
2015-01-02 01:30:00,1391.8090254253686,False,0.0
2015-01-02 01:45:00,1500.2509511313513,False,0.0
2015-01-02 02:00:00,1682.0276466221267,False,0.0
2015-01-02 02:15:00,1724.7124306485784,False,0.0
2015-01-02 02:30:00,1766.0607628657988,False,0.0
2015-01-02 02:45:00,1771.5444752831208,False,0.0
2015-01-02 03:00:00,1792.5414992371486,False,0.0
2015-01-02 03:15:00,1892.2644424468426,False,0.0
2015-01-02 03:30:00,2001.5768215809064,False,0.0
2015-01-02 03:45:00,2040.5722954310918,False,0.0
2015-01-02 04:00:00,2153.748771903246,False,0.0
2015-01-02 04:15:00,2081.7173819584045,False,0.0
2015-01-02 04:30:00,2209.296857552386,False,0.0
2015-01-02 04:45:00,2194.110060159306,False,0.0
2015-01-02 05:00:00,2341.260879468783,False,0.0
2015-01-02 05:15:00,2404.5642475266554,False,0.0
2015-01-02 05:30:00,2381.4972372632315,False,0.0
2015-01-02 05:45:00,2408.282346719712,False,0.0
2015-01-02 06:00:00,2575.853328545518,False,0.0
2015-01-02 06:15:00,2563.0731733400935,False,0.0
2015-01-02 06:30:00,2593.4712914902952,False,0.0
2015-01-02 06:45:00,2674.092414264672,False,0.0
2015-01-02 07:00:00,2606.275551067572,False,0.0
2015-01-02 07:15:00,2758.952186866826,False,0.0
2015-01-02 07:30:00,2791.303749842888,False,0.0
2015-01-02 07:45:00,2802.6281745492424,False,0.0
2015-01-02 08:00:00,2693.0123140534574,False,0.0
2015-01-02 08:15:00,2695.3047629270127,False,0.0
2015-01-02 08:30:00,2771.160869775004,False,0.0
2015-01-02 08:45:00,7844.788940373351,True,28.0
2015-01-02 09:00:00,2605.7756564416804,False,0.0
2015-01-02 09:15:00,2622.4589718612892,False,0.0
2015-01-02 09:30:00,2539.003717253461,False,0.0
2015-01-02 09:45:00,2517.8106687729714,False,0.0
2015-01-02 10:00:00,2541.7098650318176,False,0.0
2015-01-02 10:15:00,2549.617139102567,False,0.0
2015-01-02 10:30:00,2557.2768380483926,False,0.0
2015-01-02 10:45:00,2564.6967133955277,False,0.0
2015-01-02 11:00:00,2346.898998654273,False,0.0
2015-01-02 11:15:00,2407.5764319659534,False,0.0
2015-01-02 11:30:00,2496.3508140977037,False,0.0
2015-01-02 11:45:00,2498.9449315855472,False,0.0
2015-01-02 12:00:00,2457.1753585294537,False,0.0
2015-01-02 12:15:00,2396.8408854085674,False,0.0
2015-01-02 12:30:00,2382.521814233549,False,0.0
2015-01-02 12:45:00,7135.581243732511,True,13.0
2015-01-02 13:00:00,7221.5408377577005,True,4.0
2015-01-02 13:15:00,7131.305992048182,True,0.0
2015-01-02 13:30:00,6690.278585447101,True,0.0
2015-01-02 13:45:00,6807.586843263356,True,0.0
2015-01-02 14:00:00,6703.875260891104,True,5.0
2015-01-02 14:15:00,6724.520520922021,True,1.0
2015-01-02 14:30:00,6644.343775344231,True,0.0
2015-01-02 14:45:00,6604.293294383102,True,1.0
2015-01-02 15:00:00,1431.8336290992377,False,0.0
2015-01-02 15:15:00,1499.138065238929,False,0.0
2015-01-02 15:30:00,1566.2817287967507,False,0.0
2015-01-02 15:45:00,1570.042921015328,False,0.0
2015-01-02 16:00:00,1600.4569805420567,False,0.0
2015-01-02 16:15:00,1689.6400102076805,False,0.0
2015-01-02 16:30:00,6642.627433101108,True,2.0
2015-01-02 16:45:00,1583.4186196545568,False,0.0
2015-01-02 17:00:00,1637.0050658127948,False,0.0
2015-01-02 17:15:00,1662.0142757241058,False,0.0
2015-01-02 17:30:00,1621.194245585728,False,0.0
2015-01-02 17:45:00,1556.4337037874488,False,0.0
2015-01-02 18:00:00,6756.972665315823,True,0.0
2015-01-02 18:15:00,6621.098835368849,True,0.0
2015-01-02 18:30:00,6544.447867841375,True,1.0
2015-01-02 18:45:00,6463.67314307856,True,0.0
2015-01-02 19:00:00,6271.266632061474,True,0.0
2015-01-02 19:15:00,6045.781785536123,True,0.0
2015-01-02 19:30:00,6114.057748466979,True,7.0
2015-01-02 19:45:00,6047.276048576365,True,0.0
2015-01-02 20:00:00,5985.194743280643,True,1.0
2015-01-02 20:15:00,5954.917302019852,True,2.0
2015-01-02 20:30:00,5726.564425401452,True,0.0
2015-01-02 20:45:00,5641.643081511285,True,0.0
2015-01-02 21:00:00,5641.729347661286,True,1.0
2015-01-02 21:15:00,5565.726044234879,True,2.0
2015-01-02 21:30:00,5548.716108088379,True,0.0
2015-01-02 21:45:00,5407.784963683493,True,12.0
2015-01-02 22:00:00,5362.006908390994,True,0.0
2015-01-02 22:15:00,5192.589610478455,True,0.0
2015-01-02 22:30:00,5091.324670308684,True,0.0
2015-01-02 22:45:00,5116.273759723416,True,1.0
2015-01-02 23:00:00,5083.884309463149,True,1.0
2015-01-02 23:15:00,170.77349293475734,False,0.0
2015-01-02 23:30:00,430.7401024099003,False,0.0
2015-01-02 23:45:00,545.8362016127227,False,0.0
2015-01-03 00:00:00,526.796064133838,False,0.0
2015-01-03 00:15:00,646.4949565307679,False,0.0
2015-01-03 00:30:00,642.8758756928303,False,0.0
2015-01-03 00:45:00,828.5836193550514,False,0.0
2015-01-03 01:00:00,886.2954443876756,False,0.0
2015-01-03 01:15:00,935.96233832067,False,0.0
2015-01-03 01:30:00,919.0279651884091,False,0.0
2015-01-03 01:45:00,929.2602434207055,False,0.0
2015-01-03 02:00:00,1004.4396406232443,False,0.0
2015-01-03 02:15:00,1116.4330633591007,False,0.0
2015-01-03 02:30:00,1158.894395772678,False,0.0
2015-01-03 02:45:00,1200.0262726010708,False,0.0
2015-01-03 03:00:00,1196.2029352185386,False,0.0
2015-01-03 03:15:00,1086.8222645689873,False,0.0
2015-01-03 03:30:00,1312.6498609335886,False,0.0
2015-01-03 03:45:00,1348.9676857694612,False,0.0
2015-01-03 04:00:00,1384.1484069789192,False,0.0
2015-01-03 04:15:00,6445.83326189553,True,0.0
2015-01-03 04:30:00,6263.236896767603,True,0.0
2015-01-03 04:45:00,6079.624696380968,True,1.0
2015-01-03 05:00:00,6085.977534755223,True,2.0
2015-01-03 05:15:00,6046.859784785415,True,0.0
2015-01-03 05:30:00,5985.075961673966,True,2.0
2015-01-03 05:45:00,5890.656565335601,True,1.0
2015-01-03 06:00:00,5799.097065748684,True,0.0
2015-01-03 06:15:00,841.6529300049881,False,0.0
2015-01-03 06:30:00,883.6556692698431,False,0.0
2015-01-03 06:45:00,984.1605778639,False,0.0
2015-01-03 07:00:00,1017.4716808419446,False,0.0
2015-01-03 07:15:00,947.8204817441659,False,0.0
2015-01-03 07:30:00,1082.7091792709098,False,0.0
2015-01-03 07:45:00,1119.860128921499,False,0.0
2015-01-03 08:00:00,1031.8216142512656,False,0.0
2015-01-03 08:15:00,1128.247082603958,False,0.0
2015-01-03 08:30:00,1109.0468882733674,False,0.0
2015-01-03 08:45:00,1130.0214077118521,False,0.0
2015-01-03 09:00:00,1122.253838234942,False,0.0
2015-01-03 09:15:00,6161.582370935954,True,2.0
2015-01-03 09:30:00,6005.152837566001,True,0.0
2015-01-03 09:45:00,5939.929966997799,True,0.0
2015-01-03 10:00:00,5607.5055012485245,True,0.0
2015-01-03 10:15:00,5641.959268548893,True,2.0
2015-01-03 10:30:00,5565.0084433363145,True,1.0
2015-01-03 10:45:00,5495.434792130458,True,0.0
2015-01-03 11:00:00,5151.350680705103,True,4.0
2015-01-03 11:15:00,4863.525103758063,True,2.0
2015-01-03 11:30:00,3938.9811657403393,True,0.0
2015-01-03 11:45:00,3515.1173864235097,True,13.0
2015-01-03 12:00:00,4482.098470687423,True,1.0
2015-01-03 12:15:00,4403.565196535447,True,0.0
2015-01-03 12:30:00,4151.633135572603,True,2.0
2015-01-03 12:45:00,3931.637558766975,True,13.0
2015-01-03 13:00:00,3886.5658834646642,True,0.0
2015-01-03 13:15:00,3856.5530632921664,True,8.0
2015-01-03 13:30:00,3801.1821341981154,True,0.0
2015-01-03 13:45:00,3849.442523700934,True,2.0
2015-01-03 14:00:00,3346.953624952269,True,6.0
2015-01-03 14:15:00,3609.263618181617,True,0.0
2015-01-03 14:30:00,3554.3952695917883,True,2.0
2015-01-03 14:45:00,3535.511732230836,True,1.0
2015-01-03 15:00:00,3216.0117485407786,True,3.0
2015-01-03 15:15:00,3016.501711735891,True,3.0
2015-01-03 15:30:00,2951.6308376960474,True,0.0
2015-01-03 15:45:00,2946.170063849596,True,0.0
2015-01-03 16:00:00,3264.9439252076027,True,0.0
2015-01-03 16:15:00,3427.7472916760803,True,8.0
2015-01-03 16:30:00,3308.2617459439116,True,2.0
2015-01-03 16:45:00,3151.2323782905814,True,0.0
2015-01-03 17:00:00,3299.126847242444,True,0.0
2015-01-03 17:15:00,2277.7187735438683,True,0.0
2015-01-03 17:30:00,2797.4957376139764,True,0.0
2015-01-03 17:45:00,3033.410964800693,True,0.0
2015-01-03 18:00:00,2715.4363160745393,True,0.0
2015-01-03 18:15:00,3194.169310971915,True,2.0
2015-01-03 18:30:00,3241.3729998609465,True,0.0
2015-01-03 18:45:00,3411.7318792913393,True,2.0
2015-01-03 19:00:00,3633.3954427094563,True,0.0
2015-01-03 19:15:00,3571.693741402189,True,0.0
2015-01-03 19:30:00,3581.245250138668,True,0.0
2015-01-03 19:45:00,3428.500121466003,True,8.0
2015-01-03 20:00:00,3481.3153436609855,True,4.0
2015-01-03 20:15:00,3764.4324250357176,True,0.0
2015-01-03 20:30:00,3522.5013851088065,True,1.0
2015-01-03 20:45:00,3653.347658692545,True,0.0
2015-01-03 21:00:00,4007.0169691581987,True,2.0
2015-01-03 21:15:00,3729.8313218427697,True,1.0
2015-01-03 21:30:00,4061.4454378836554,True,16.0
2015-01-03 21:45:00,4054.1578970750998,True,12.0
2015-01-03 22:00:00,4110.379640515231,True,0.0
