,heat,occupancy,water
2015-01-01 00:00:00,5801.961254620632,True,0.0
2015-01-01 00:15:00,5698.08276563849,True,2.0
2015-01-01 00:30:00,5403.106967873058,True,2.0
2015-01-01 00:45:00,5485.822249259261,True,0.0
2015-01-01 01:00:00,5357.1668340186525,True,0.0
2015-01-01 01:15:00,455.4092737637374,False,0.0
2015-01-01 01:30:00,482.5737744876242,False,0.0
2015-01-01 01:45:00,445.25852312775686,False,0.0
2015-01-01 02:00:00,663.8700560961227,False,0.0
2015-01-01 02:15:00,600.8395064758773,False,0.0
2015-01-01 02:30:00,696.895118354261,False,0.0
2015-01-01 02:45:00,784.534058775797,False,0.0
2015-01-01 03:00:00,908.5216823749207,False,0.0
2015-01-01 03:15:00,922.6822344198393,False,0.0
2015-01-01 03:30:00,923.1048854865562,False,0.0
2015-01-01 03:45:00,915.5540523626626,False,0.0
2015-01-01 04:00:00,1140.6665912696722,False,0.0
2015-01-01 04:15:00,1169.4140566032688,False,0.0
2015-01-01 04:30:00,1137.3339095403483,False,0.0
2015-01-01 04:45:00,1172.8061158761923,False,0.0
2015-01-01 05:00:00,1136.194806212432,False,0.0
2015-01-01 05:15:00,1255.6515414815296,False,0.0
2015-01-01 05:30:00,1315.2613273098125,False,0.0
2015-01-01 05:45:00,1330.0896866159362,False,0.0
2015-01-01 06:00:00,1264.6086231431482,False,0.0
2015-01-01 06:15:00,1257.8323400577883,False,0.0
2015-01-01 06:30:00,1296.0088490173841,False,0.0
2015-01-01 06:45:00,1403.0012244964705,False,0.0
2015-01-01 07:00:00,1388.213304380171,False,0.0
2015-01-01 07:15:00,1372.7872048944666,False,0.0
2015-01-01 07:30:00,1324.5004535102476,False,0.0
2015-01-01 07:45:00,1313.9034218923532,False,0.0
2015-01-01 08:00:00,1378.014876126218,False,0.0
2015-01-01 08:15:00,6427.414783925581,True,1.0
2015-01-01 08:30:00,6323.986979903872,True,0.0
2015-01-01 08:45:00,6134.216483060682,True,0.0
2015-01-01 09:00:00,5795.316910622018,True,0.0
2015-01-01 09:15:00,5532.871377470203,True,13.0
2015-01-01 09:30:00,5746.559679370982,True,1.0
2015-01-01 09:45:00,5662.347228369353,True,1.0
2015-01-01 10:00:00,5468.128435293169,True,56.0
2015-01-01 10:15:00,5250.724686819601,True,100.0
2015-01-01 10:30:00,5207.729121876307,True,1.0
2015-01-01 10:45:00,5243.897728312157,True,12.0
2015-01-01 11:00:00,47.4034567252576,False,0.0
2015-01-01 11:15:00,89.80836129179094,False,0.0
2015-01-01 11:30:00,91.8746631046966,False,0.0
2015-01-01 11:45:00,0.0,False,0.0
2015-01-01 12:00:00,0.0,False,6.0
2015-01-01 12:15:00,3836.1989894418816,True,6.0
2015-01-01 12:30:00,5023.509393671636,True,2.0
2015-01-01 12:45:00,4889.760435121992,True,0.0
2015-01-01 13:00:00,4552.555918269875,True,1.0
2015-01-01 13:15:00,3192.4089307940085,True,0.0
2015-01-01 13:30:00,3802.654932859505,True,0.0
2015-01-01 13:45:00,4214.653461441172,True,0.0
2015-01-01 14:00:00,4166.637613156508,True,0.0
2015-01-01 14:15:00,4212.856070885192,True,3.0
2015-01-01 14:30:00,3976.7806700153546,True,1.0
2015-01-01 14:45:00,4088.2614470896033,True,0.0
2015-01-01 15:00:00,4048.6219845639057,True,0.0
2015-01-01 15:15:00,3987.507612832214,True,0.0
2015-01-01 15:30:00,3929.591093669596,True,1.0
2015-01-01 15:45:00,3780.550123221356,True,8.0
2015-01-01 16:00:00,3806.422062432699,True,0.0
2015-01-01 16:15:00,3863.908023500894,True,0.0
2015-01-01 16:30:00,3825.077176320128,True,0.0
2015-01-01 16:45:00,3781.115163591665,True,0.0
2015-01-01 17:00:00,3757.029216847164,True,0.0
2015-01-01 17:15:00,3622.8154676990266,True,2.0
2015-01-01 17:30:00,3730.3719517047016,True,1.0
2015-01-01 17:45:00,3718.685514334076,True,12.0
2015-01-01 18:00:00,3798.137764671001,True,7.0
2015-01-01 18:15:00,3738.123040845076,True,8.0
2015-01-01 18:30:00,3522.619285946424,True,2.0
2015-01-01 18:45:00,3499.167069938658,True,0.0
2015-01-01 19:00:00,3249.3413835887436,True,0.0
2015-01-01 19:15:00,2349.40565503466,True,8.0
2015-01-01 19:30:00,2921.093561379504,True,13.0
2015-01-01 19:45:00,3481.6056027250356,True,0.0
2015-01-01 20:00:00,3488.7921302028544,True,8.0
2015-01-01 20:15:00,3461.1744801413997,True,0.0
2015-01-01 20:30:00,3473.444001391919,True,2.0
2015-01-01 20:45:00,3429.773272917389,True,6.0
2015-01-01 21:00:00,3408.736959018658,True,8.0
2015-01-01 21:15:00,3247.9026824661,True,0.0
2015-01-01 21:30:00,3038.8174024446907,True,0.0
2015-01-01 21:45:00,3082.8246445482896,True,12.0
2015-01-01 22:00:00,3110.175325037259,True,2.0
2015-01-01 22:15:00,3097.0415617968283,True,8.0
2015-01-01 22:30:00,3269.9511986387483,True,0.0
2015-01-01 22:45:00,3314.4959941925313,True,0.0
2015-01-01 23:00:00,3299.9715030233497,True,0.0
2015-01-01 23:15:00,3388.1646569881527,True,2.0
2015-01-01 23:30:00,3446.460714676911,True,0.0
2015-01-01 23:45:00,3418.1853020967806,True,12.0
2015-01-02 00:00:00,0.0,False,0.0
2015-01-02 00:15:00,0.0,False,0.0
2015-01-02 00:30:00,0.0,False,0.0
2015-01-02 00:45:00,0.0,False,0.0
2015-01-02 01:00:00,0.0,False,0.0
2015-01-02 01:15:00,0.0,False,0.0
2015-01-02 01:30:00,0.0,False,0.0
2015-01-02 01:45:00,0.0,False,0.0
2015-01-02 02:00:00,0.0,False,0.0
2015-01-02 02:15:00,0.0,False,0.0
2015-01-02 02:30:00,0.0,False,0.0
2015-01-02 02:45:00,0.0,False,0.0
2015-01-02 03:00:00,0.0,False,0.0
2015-01-02 03:15:00,0.0,False,0.0
2015-01-02 03:30:00,0.0,False,0.0
2015-01-02 03:45:00,0.0,False,0.0
2015-01-02 04:00:00,0.0,False,0.0
2015-01-02 04:15:00,0.0,False,0.0
2015-01-02 04:30:00,0.0,False,0.0
2015-01-02 04:45:00,0.0,False,0.0
2015-01-02 05:00:00,117.7917958116593,False,0.0
2015-01-02 05:15:00,54.076394939525414,False,0.0
2015-01-02 05:30:00,185.56282624189697,False,0.0
2015-01-02 05:45:00,307.6696091845242,False,0.0
2015-01-02 06:00:00,370.8844976455827,False,0.0
2015-01-02 06:15:00,465.69562958374405,False,0.0
2015-01-02 06:30:00,471.5721319888565,False,0.0
2015-01-02 06:45:00,493.3196374946574,False,0.0
2015-01-02 07:00:00,670.3935242150128,False,0.0
2015-01-02 07:15:00,714.9391174959444,False,0.0
2015-01-02 07:30:00,702.8209501382848,False,0.0
2015-01-02 07:45:00,802.5419868696392,False,0.0
2015-01-02 08:00:00,665.6824005651147,False,0.0
2015-01-02 08:15:00,804.7013692759735,False,0.0
2015-01-02 08:30:00,883.3417051336708,False,0.0
2015-01-02 08:45:00,891.6640971883918,False,0.0
2015-01-02 09:00:00,768.9619638679326,False,0.0
2015-01-02 09:15:00,750.3106133513229,False,0.0
2015-01-02 09:30:00,800.9275261560596,False,0.0
2015-01-02 09:45:00,5945.528944702693,True,1.0
2015-01-02 10:00:00,5458.519962901612,True,2.0
2015-01-02 10:15:00,5215.301549489199,True,8.0
2015-01-02 10:30:00,5453.182596917645,True,6.0
2015-01-02 10:45:00,5330.870417144316,True,4.0
2015-01-02 11:00:00,5317.495817206489,True,0.0
2015-01-02 11:15:00,5248.863275909632,True,68.0
2015-01-02 11:30:00,5169.884376400017,True,0.0
2015-01-02 11:45:00,3552.561771470458,True,0.0
2015-01-02 12:00:00,4556.395180076812,True,26.0
2015-01-02 12:15:00,0.0,False,0.0
2015-01-02 12:30:00,0.0,False,0.0
2015-01-02 12:45:00,4899.736945970026,True,0.0
2015-01-02 13:00:00,4595.264376331166,True,3.0
2015-01-02 13:15:00,4358.328710448104,True,0.0
2015-01-02 13:30:00,4395.1615270210295,True,0.0
2015-01-02 13:45:00,0.0,False,0.0
2015-01-02 14:00:00,0.0,False,0.0
2015-01-02 14:15:00,4752.699061312586,True,0.0
