,heat,occupancy,water
2015-01-01 00:00:00,808.6138141141616,False,0.0
2015-01-01 00:15:00,812.5283400802289,False,0.0
2015-01-01 00:30:00,840.5728792809257,False,0.0
2015-01-01 00:45:00,852.8573234241647,False,0.0
2015-01-01 01:00:00,772.5129402799001,False,0.0
2015-01-01 01:15:00,816.9494300221239,False,0.0
2015-01-01 01:30:00,897.5113563715867,False,0.0
2015-01-01 01:45:00,913.7239642955986,False,0.0
2015-01-01 02:00:00,1016.2303515493431,False,0.0
2015-01-01 02:15:00,1028.3141776706464,False,0.0
2015-01-01 02:30:00,1040.08630960562,False,0.0
2015-01-01 02:45:00,1011.5231206927452,False,0.0
2015-01-01 03:00:00,1127.666703730876,False,0.0
2015-01-01 03:15:00,1204.6793525238818,False,0.0
2015-01-01 03:30:00,1217.2356497931196,False,0.0
2015-01-01 03:45:00,1229.4680657998106,False,0.0
2015-01-01 04:00:00,1327.5189281768742,False,0.0
2015-01-01 04:15:00,1340.4255965581217,False,0.0
2015-01-01 04:30:00,1297.9558045087265,False,0.0
2015-01-01 04:45:00,1314.4445645093065,False,0.0
2015-01-01 05:00:00,1391.8923372705335,False,0.0
2015-01-01 05:15:00,1403.7983371734015,False,0.0
2015-01-01 05:30:00,1415.3972297979237,False,0.0
2015-01-01 05:45:00,1426.6969367702663,False,0.0
2015-01-01 06:00:00,6433.875035970118,True,2.0
2015-01-01 06:15:00,1251.51541070246,False,0.0
2015-01-01 06:30:00,1298.3001662513554,False,0.0
2015-01-01 06:45:00,6350.775461435542,True,12.0
2015-01-01 07:00:00,6148.641175774968,True,1.0
2015-01-01 07:15:00,6035.670723846493,True,6.0
2015-01-01 07:30:00,5606.881814731193,True,0.0
2015-01-01 07:45:00,5836.185446990005,True,1.0
2015-01-01 08:00:00,5629.558900351862,True,13.0
2015-01-01 08:15:00,5608.764024101272,True,0.0
2015-01-01 08:30:00,5547.743782847889,True,6.0
2015-01-01 08:45:00,5468.602412957667,True,1.0
2015-01-01 09:00:00,5303.74858534163,True,0.0
2015-01-01 09:15:00,5236.432777567093,True,4.0
2015-01-01 09:30:00,4791.25167242113,True,3.0
2015-01-01 09:45:00,4989.792093588608,True,13.0
2015-01-01 10:00:00,4264.247247990421,True,14.0
2015-01-01 10:15:00,4140.237245940741,True,2.0
2015-01-01 10:30:00,4644.299999512403,True,0.0
2015-01-01 10:45:00,4533.594838067866,True,1.0
2015-01-01 11:00:00,4347.035179172507,True,0.0
2015-01-01 11:15:00,0.0,False,12.0
2015-01-01 11:30:00,0.0,False,0.0
2015-01-01 11:45:00,0.0,False,0.0
2015-01-01 12:00:00,0.0,False,0.0
2015-01-01 12:15:00,0.0,False,0.0
2015-01-01 12:30:00,0.0,False,0.0
2015-01-01 12:45:00,0.0,False,0.0
2015-01-01 13:00:00,4114.462055655755,True,3.0
2015-01-01 13:15:00,3734.9179591373104,True,12.0
2015-01-01 13:30:00,3621.9698661126235,True,0.0
2015-01-01 13:45:00,3869.6432858051717,True,0.0
2015-01-01 14:00:00,3795.2073628155795,True,2.0
2015-01-01 14:15:00,2375.040293344462,True,3.0
2015-01-01 14:30:00,3287.8935075416925,True,0.0
2015-01-01 14:45:00,3377.1003086585706,True,12.0
2015-01-01 15:00:00,3693.3734851437907,True,0.0
2015-01-01 15:15:00,3648.4150974998856,True,0.0
2015-01-01 15:30:00,3269.111930018711,True,0.0
2015-01-01 15:45:00,2765.4960352586377,True,20.0
2015-01-01 16:00:00,3411.537736535295,True,0.0
2015-01-01 16:15:00,3333.2230284562893,True,4.0
2015-01-01 16:30:00,3149.9696175737317,True,1.0
2015-01-01 16:45:00,3164.607004562554,True,0.0
2015-01-01 17:00:00,3252.4777742659194,True,2.0
2015-01-01 17:15:00,3133.8577015300752,True,0.0
2015-01-01 17:30:00,2929.250230483486,True,0.0
2015-01-01 17:45:00,2955.5421508917548,True,2.0
2015-01-01 18:00:00,3108.743506664357,True,4.0
2015-01-01 18:15:00,2332.066838288116,True,0.0
2015-01-01 18:30:00,1518.5212859637195,True,0.0
2015-01-01 18:45:00,731.2730897830356,True,12.0
2015-01-01 19:00:00,1713.5667071899431,True,0.0
2015-01-01 19:15:00,1873.3452943876234,True,0.0
2015-01-01 19:30:00,2834.674253337675,True,24.0
2015-01-01 19:45:00,1878.4631504854756,True,1.0
2015-01-01 20:00:00,1877.1091407794481,True,0.0
2015-01-01 20:15:00,2965.6115362012274,True,1.0
2015-01-01 20:30:00,2947.6703313447065,True,0.0
2015-01-01 20:45:00,2927.094228724871,True,0.0
2015-01-01 21:00:00,2954.153389531724,True,1.0
2015-01-01 21:15:00,2935.334478648768,True,3.0
2015-01-01 21:30:00,2861.9574473637913,True,6.0
2015-01-01 21:45:00,2600.330099807783,True,12.0
2015-01-01 22:00:00,2901.080609678219,True,0.0
2015-01-01 22:15:00,2884.6203761588927,True,0.0
2015-01-01 22:30:00,2868.584723318083,True,0.0
2015-01-01 22:45:00,2854.2675413707793,True,2.0
2015-01-01 23:00:00,2843.145134120414,True,0.0
2015-01-01 23:15:00,2764.2114785209974,True,2.0
2015-01-01 23:30:00,0.0,False,12.0
2015-01-01 23:45:00,0.0,False,0.0
2015-01-02 00:00:00,0.0,False,0.0
2015-01-02 00:15:00,0.0,False,0.0
2015-01-02 00:30:00,0.0,False,0.0
2015-01-02 00:45:00,0.0,False,0.0
2015-01-02 01:00:00,0.0,False,0.0
2015-01-02 01:15:00,0.0,False,0.0
2015-01-02 01:30:00,0.0,False,0.0
2015-01-02 01:45:00,0.0,False,0.0
2015-01-02 02:00:00,0.0,False,0.0
2015-01-02 02:15:00,0.0,False,0.0
2015-01-02 02:30:00,0.0,False,0.0
2015-01-02 02:45:00,0.0,False,0.0
2015-01-02 03:00:00,0.0,False,0.0
2015-01-02 03:15:00,0.0,False,0.0
2015-01-02 03:30:00,0.0,False,0.0
2015-01-02 03:45:00,0.0,False,0.0
2015-01-02 04:00:00,0.0,False,0.0
2015-01-02 04:15:00,0.0,False,0.0
2015-01-02 04:30:00,0.0,False,0.0
2015-01-02 04:45:00,0.0,False,0.0
2015-01-02 05:00:00,0.0,False,0.0
2015-01-02 05:15:00,0.0,False,0.0
2015-01-02 05:30:00,0.0,False,0.0
2015-01-02 05:45:00,0.0,False,0.0
2015-01-02 06:00:00,0.0,False,0.0
2015-01-02 06:15:00,0.0,False,0.0
2015-01-02 06:30:00,0.0,False,0.0
2015-01-02 06:45:00,4993.299990216586,True,0.0
2015-01-02 07:00:00,4921.337621225352,True,0.0
2015-01-02 07:15:00,4860.839704136039,True,99.0
2015-01-02 07:30:00,4755.9456460722495,True,42.0
2015-01-02 07:45:00,4628.583354567461,True,1.0
2015-01-02 08:00:00,4470.309864684291,True,0.0
2015-01-02 08:15:00,4396.855523057135,True,13.0
2015-01-02 08:30:00,4333.914480084769,True,0.0
2015-01-02 08:45:00,4253.374549950146,True,3.0
2015-01-02 09:00:00,4074.4869657083837,True,0.0
2015-01-02 09:15:00,3839.6537154503612,True,12.0
2015-01-02 09:30:00,3975.782279053817,True,38.0
2015-01-02 09:45:00,3987.749034734717,True,78.0
2015-01-02 10:00:00,3845.28271839304,True,13.0
2015-01-02 10:15:00,3817.3424942815527,True,18.0
2015-01-02 10:30:00,3770.9365601222585,True,3.0
2015-01-02 10:45:00,3165.614799154971,True,6.0
2015-01-02 11:00:00,2352.318641272298,True,12.0
2015-01-02 11:15:00,3539.6801414511647,True,0.0
2015-01-02 11:30:00,3563.164406154387,True,14.0
2015-01-02 11:45:00,3530.1925658589507,True,1.0
2015-01-02 12:00:00,3458.510201004455,True,1.0
2015-01-02 12:15:00,3421.788768108321,True,0.0
2015-01-02 12:30:00,2553.4891925262227,True,24.0
2015-01-02 12:45:00,2637.156605891765,True,2.0
2015-01-02 13:00:00,3210.5567975239815,True,0.0
2015-01-02 13:15:00,3242.6414730862043,True,6.0
2015-01-02 13:30:00,3221.4865902169263,True,0.0
2015-01-02 13:45:00,2876.655870394606,True,0.0
2015-01-02 14:00:00,3053.8895872390144,True,12.0
2015-01-02 14:15:00,2855.175382076978,True,0.0
2015-01-02 14:30:00,3018.0910058762533,True,0.0
2015-01-02 14:45:00,2986.495619615486,True,0.0
2015-01-02 15:00:00,2907.6960772558127,True,7.0
2015-01-02 15:15:00,2878.86243393734,True,2.0
2015-01-02 15:30:00,2855.934887233362,True,0.0
2015-01-02 15:45:00,2589.775515836225,True,0.0
2015-01-02 16:00:00,2499.932747317145,True,12.0
2015-01-02 16:15:00,2400.676845885952,True,2.0
2015-01-02 16:30:00,2181.64697084839,True,0.0
2015-01-02 16:45:00,2463.6777554607106,True,2.0
2015-01-02 17:00:00,2814.158849691615,True,2.0
2015-01-02 17:15:00,2798.9676485805476,True,0.0
2015-01-02 17:30:00,2784.1682943085752,True,1.0
2015-01-02 17:45:00,2759.74276279845,True,18.0
2015-01-02 18:00:00,2548.605145037089,True,0.0
2015-01-02 18:15:00,2022.6517841255447,True,0.0
2015-01-02 18:30:00,2017.0370364276762,True,1.0
2015-01-02 18:45:00,2490.9537819510056,True,6.0
2015-01-02 19:00:00,2610.9119761899656,True,0.0
2015-01-02 19:15:00,2350.3014457712497,True,3.0
2015-01-02 19:30:00,1565.4562544491337,True,0.0
2015-01-02 19:45:00,1687.8353538662866,True,1.0
2015-01-02 20:00:00,2528.3056317790633,True,10.0
2015-01-02 20:15:00,2522.6373503960394,True,6.0
2015-01-02 20:30:00,2512.3099045335703,True,6.0
2015-01-02 20:45:00,2502.248848207191,True,0.0
2015-01-02 21:00:00,2492.4473100775976,True,6.0
2015-01-02 21:15:00,2442.8669294431484,True,7.0
2015-01-02 21:30:00,2407.988641784248,True,0.0
2015-01-02 21:45:00,2463.0883443540574,True,1.0
2015-01-02 22:00:00,2449.6446634794174,True,2.0
2015-01-02 22:15:00,2444.91771960363,True,0.0
2015-01-02 22:30:00,2430.199549395662,True,0.0
2015-01-02 22:45:00,2090.3126423193594,True,7.0
2015-01-02 23:00:00,2339.856669049635,True,2.0
2015-01-02 23:15:00,2336.18372501038,True,12.0
2015-01-02 23:30:00,2178.7837824363505,True,0.0
2015-01-02 23:45:00,2194.655674086946,True,0.0
2015-01-03 00:00:00,2514.6033767164568,True,0.0
2015-01-03 00:15:00,0.0,False,0.0
2015-01-03 00:30:00,0.0,False,0.0
2015-01-03 00:45:00,0.0,False,0.0
2015-01-03 01:00:00,0.0,False,0.0
2015-01-03 01:15:00,0.0,False,0.0
2015-01-03 01:30:00,0.0,False,0.0
2015-01-03 01:45:00,0.0,False,0.0
2015-01-03 02:00:00,0.0,False,0.0
2015-01-03 02:15:00,0.0,False,0.0
2015-01-03 02:30:00,0.0,False,0.0
2015-01-03 02:45:00,0.0,False,0.0
2015-01-03 03:00:00,0.0,False,0.0
2015-01-03 03:15:00,0.0,False,0.0
2015-01-03 03:30:00,0.0,False,0.0
2015-01-03 03:45:00,0.0,False,0.0
2015-01-03 04:00:00,0.0,False,0.0
2015-01-03 04:15:00,0.0,False,0.0
2015-01-03 04:30:00,0.0,False,0.0
2015-01-03 04:45:00,0.0,False,0.0
2015-01-03 05:00:00,0.0,False,0.0
2015-01-03 05:15:00,0.0,False,0.0
2015-01-03 05:30:00,0.0,False,0.0
2015-01-03 05:45:00,0.0,False,0.0
2015-01-03 06:00:00,0.0,False,1.0
2015-01-03 06:15:00,0.0,False,0.0
2015-01-03 06:30:00,0.0,False,0.0
2015-01-03 06:45:00,0.0,False,0.0
2015-01-03 07:00:00,0.0,False,0.0
2015-01-03 07:15:00,0.0,False,0.0
2015-01-03 07:30:00,0.0,False,0.0
2015-01-03 07:45:00,3921.721814072837,True,0.0
2015-01-03 08:00:00,3503.0808228738197,True,0.0
2015-01-03 08:15:00,3589.706159810927,True,12.0
2015-01-03 08:30:00,3352.178000334367,True,6.0
2015-01-03 08:45:00,3552.9755853309566,True,6.0
2015-01-03 09:00:00,3454.022673525619,True,12.0
2015-01-03 09:15:00,3359.666729075588,True,12.0
2015-01-03 09:30:00,3347.294507012449,True,3.0
2015-01-03 09:45:00,3338.2870255194143,True,0.0
2015-01-03 10:00:00,3114.53603625003,True,2.0
2015-01-03 10:15:00,3061.8477192335795,True,2.0
2015-01-03 10:30:00,2586.5294512564756,True,14.0
2015-01-03 10:45:00,1688.15546293877,True,1.0
2015-01-03 11:00:00,2317.081759567406,True,1.0
2015-01-03 11:15:00,2555.70416106272,True,14.0
2015-01-03 11:30:00,2518.927739632153,True,0.0
2015-01-03 11:45:00,1163.8833034768306,True,0.0
2015-01-03 12:00:00,866.4227538336868,True,20.0
2015-01-03 12:15:00,2113.2425153295594,True,12.0
2015-01-03 12:30:00,2044.133719582644,True,0.0
2015-01-03 12:45:00,1953.8318078565649,True,2.0
2015-01-03 13:00:00,1939.5547404796596,True,7.0
2015-01-03 13:15:00,1828.6034945236017,True,13.0
2015-01-03 13:30:00,1711.2155342098645,True,1.0
2015-01-03 13:45:00,1657.5076804235189,True,0.0
2015-01-03 14:00:00,1666.7958516060098,True,0.0
2015-01-03 14:15:00,1592.426217478028,True,8.0
2015-01-03 14:30:00,1454.651231236647,True,12.0
2015-01-03 14:45:00,1477.8114325714143,True,1.0
2015-01-03 15:00:00,1477.344908918989,True,0.0
2015-01-03 15:15:00,1347.991690956934,True,2.0
2015-01-03 15:30:00,1322.0177670136552,True,7.0
2015-01-03 15:45:00,1365.4074129343035,True,2.0
2015-01-03 16:00:00,1668.9159792396872,True,6.0
2015-01-03 16:15:00,311.1072572596545,True,0.0
2015-01-03 16:30:00,1002.8837519670848,True,2.0
2015-01-03 16:45:00,1577.6747105674901,True,0.0
2015-01-03 17:00:00,1335.270165205816,True,13.0
2015-01-03 17:15:00,98.86605569720373,True,13.0
2015-01-03 17:30:00,1682.9115704608168,True,2.0
2015-01-03 17:45:00,1605.5715012771695,True,12.0
2015-01-03 18:00:00,1847.5509611798461,True,1.0
2015-01-03 18:15:00,1879.4320790844893,True,8.0
2015-01-03 18:30:00,1642.2900406259942,True,2.0
2015-01-03 18:45:00,1638.4752477547308,True,7.0
2015-01-03 19:00:00,1828.0278736398095,True,2.0
2015-01-03 19:15:00,2058.13592179803,True,2.0
2015-01-03 19:30:00,1743.9071536089207,True,0.0
2015-01-03 19:45:00,845.2488388178166,True,2.0
2015-01-03 20:00:00,0.0,True,0.0
2015-01-03 20:15:00,1728.1019408854718,True,0.0
2015-01-03 20:30:00,2165.3510587886885,True,0.0
2015-01-03 20:45:00,2169.957843322309,True,19.0
2015-01-03 21:00:00,2297.468773978926,True,13.0
2015-01-03 21:15:00,2253.683336248039,True,0.0
2015-01-03 21:30:00,2329.136471001755,True,3.0
2015-01-03 21:45:00,2340.3720651811454,True,0.0
2015-01-03 22:00:00,2486.480177420013,True,0.0
2015-01-03 22:15:00,2494.5700925284477,True,0.0
2015-01-03 22:30:00,2171.776533948151,True,6.0
2015-01-03 22:45:00,2474.6380676511117,True,6.0
2015-01-03 23:00:00,2244.792880079433,True,12.0
2015-01-03 23:15:00,2643.05401856042,True,12.0
2015-01-03 23:30:00,2652.273653072547,True,0.0
2015-01-03 23:45:00,0.0,False,0.0
2015-01-04 00:00:00,0.0,False,0.0
2015-01-04 00:15:00,0.0,False,0.0
2015-01-04 00:30:00,0.0,False,0.0
2015-01-04 00:45:00,0.0,False,0.0
2015-01-04 01:00:00,0.0,False,0.0
2015-01-04 01:15:00,0.0,False,0.0
2015-01-04 01:30:00,0.0,False,0.0
2015-01-04 01:45:00,0.0,False,0.0
2015-01-04 02:00:00,0.0,False,0.0
2015-01-04 02:15:00,0.0,False,0.0
2015-01-04 02:30:00,0.0,False,0.0
2015-01-04 02:45:00,0.0,False,0.0
2015-01-04 03:00:00,0.0,False,0.0
2015-01-04 03:15:00,0.0,False,0.0
2015-01-04 03:30:00,0.0,False,0.0
2015-01-04 03:45:00,0.0,False,0.0
2015-01-04 04:00:00,0.0,False,0.0
2015-01-04 04:15:00,0.0,False,0.0
2015-01-04 04:30:00,0.0,False,0.0
2015-01-04 04:45:00,4768.67093475269,True,12.0
2015-01-04 05:00:00,4680.471815016829,True,0.0
2015-01-04 05:15:00,4392.680549923187,True,0.0
2015-01-04 05:30:00,4590.936929316081,True,2.0
2015-01-04 05:45:00,4519.902838677969,True,2.0
