,heat,occupancy,water
2015-01-01 00:00:00,874.0319160486587,False,0.0
2015-01-01 00:15:00,934.5306529374872,False,0.0
2015-01-01 00:30:00,958.8890865484624,False,0.0
2015-01-01 00:45:00,936.82927021781,False,0.0
2015-01-01 01:00:00,844.0719772333595,False,0.0
2015-01-01 01:15:00,828.4919825319099,False,0.0
2015-01-01 01:30:00,1039.679059733975,False,0.0
2015-01-01 01:45:00,1070.9810188578206,False,0.0
2015-01-01 02:00:00,1190.438175232106,False,0.0
2015-01-01 02:15:00,1153.6477085044924,False,0.0
2015-01-01 02:30:00,1106.7088342615168,False,0.0
2015-01-01 02:45:00,1116.434492481913,False,0.0
2015-01-01 03:00:00,1451.6523785012137,False,0.0
2015-01-01 03:15:00,1486.855968603022,False,0.0
2015-01-01 03:30:00,1521.0056761807064,False,0.0
2015-01-01 03:45:00,1466.7965286693068,False,0.0
2015-01-01 04:00:00,1536.2535249796008,False,0.0
2015-01-01 04:15:00,1576.949784694947,False,0.0
2015-01-01 04:30:00,1686.8169106743835,False,0.0
2015-01-01 04:45:00,1770.8669470736152,False,0.0
2015-01-01 05:00:00,1819.4165725832586,False,0.0
2015-01-01 05:15:00,1704.6176994151153,False,0.0
2015-01-01 05:30:00,1801.5554629518156,False,0.0
2015-01-01 05:45:00,1839.4395818474807,False,0.0
2015-01-01 06:00:00,1799.368549022283,False,0.0
2015-01-01 06:15:00,1937.313079411678,False,0.0
2015-01-01 06:30:00,1937.7562911804603,False,0.0
2015-01-01 06:45:00,1835.1602885413913,False,0.0
2015-01-01 07:00:00,1929.9913788924932,False,0.0
2015-01-01 07:15:00,1988.300585642588,False,0.0
2015-01-01 07:30:00,1889.0671582151144,False,0.0
2015-01-01 07:45:00,1994.9397979338967,False,0.0
2015-01-01 08:00:00,1889.4506082177545,False,0.0
2015-01-01 08:15:00,1924.252133046055,False,0.0
2015-01-01 08:30:00,1957.9967958519262,False,0.0
2015-01-01 08:45:00,2027.0666871749577,False,0.0
2015-01-01 09:00:00,1851.9959376177349,False,0.0
2015-01-01 09:15:00,1797.7137197127054,False,0.0
2015-01-01 09:30:00,1846.1242056053175,False,0.0
2015-01-01 09:45:00,1916.8084617873337,False,0.0
2015-01-01 10:00:00,1762.7105907261232,False,0.0
2015-01-01 10:15:00,6829.086546651347,True,0.0
2015-01-01 10:30:00,6709.7673739594,True,0.0
2015-01-01 10:45:00,6394.4831126404,True,2.0
2015-01-01 11:00:00,6350.7525102767695,True,4.0
2015-01-01 11:15:00,6251.313403070295,True,18.0
2015-01-01 11:30:00,6084.199609914292,True,17.0
2015-01-01 11:45:00,6069.253145686362,True,1.0
2015-01-01 12:00:00,5836.228891114284,True,24.0
2015-01-01 12:15:00,5613.409804183416,True,2.0
2015-01-01 12:30:00,5629.040693201148,True,0.0
2015-01-01 12:45:00,5671.204946057348,True,3.0
2015-01-01 13:00:00,5464.890878012966,True,0.0
2015-01-01 13:15:00,5442.614214273731,True,2.0
2015-01-01 13:30:00,5260.193279925204,True,14.0
2015-01-01 13:45:00,5197.214264523688,True,1.0
2015-01-01 14:00:00,4968.473321184613,True,14.0
2015-01-01 14:15:00,4917.4093084759115,True,0.0
2015-01-01 14:30:00,0.0,False,0.0
2015-01-01 14:45:00,0.0,False,0.0
2015-01-01 15:00:00,0.0,False,0.0
2015-01-01 15:15:00,0.0,False,0.0
2015-01-01 15:30:00,0.0,False,0.0
2015-01-01 15:45:00,0.0,False,0.0
2015-01-01 16:00:00,126.61284754111398,False,0.0
2015-01-01 16:15:00,74.28249306401547,False,0.0
2015-01-01 16:30:00,248.1094519272283,False,0.0
2015-01-01 16:45:00,289.22194906548145,False,0.0
2015-01-01 17:00:00,384.2225338715926,False,0.0
2015-01-01 17:15:00,5343.054257934235,True,0.0
2015-01-01 17:30:00,5198.031277650613,True,1.0
2015-01-01 17:45:00,4779.49725054303,True,0.0
2015-01-01 18:00:00,5275.874250818836,True,3.0
2015-01-01 18:15:00,5218.656042400066,True,2.0
2015-01-01 18:30:00,5213.654596319473,True,2.0
2015-01-01 18:45:00,4842.472649327247,True,2.0
2015-01-01 19:00:00,4929.519588730487,True,1.0
2015-01-01 19:15:00,5071.879261202433,True,0.0
2015-01-01 19:30:00,5079.521430320808,True,1.0
2015-01-01 19:45:00,5036.279991943642,True,2.0
2015-01-01 20:00:00,5005.182117482506,True,2.0
2015-01-01 20:15:00,4825.679509024175,True,0.0
2015-01-01 20:30:00,4731.961835686888,True,2.0
2015-01-01 20:45:00,4831.290197574249,True,1.0
2015-01-01 21:00:00,4847.8410088559685,True,6.0
2015-01-01 21:15:00,4854.8808224077275,True,4.0
2015-01-01 21:30:00,4787.806072294792,True,12.0
2015-01-01 21:45:00,4655.864876748723,True,4.0
2015-01-01 22:00:00,4671.986406670483,True,0.0
2015-01-01 22:15:00,4672.098590773874,True,0.0
2015-01-01 22:30:00,4778.382292534107,True,2.0
2015-01-01 22:45:00,4688.113273370652,True,1.0
2015-01-01 23:00:00,4585.498159728154,True,0.0
2015-01-01 23:15:00,4591.777879180056,True,12.0
2015-01-01 23:30:00,0.0,False,1.0
2015-01-01 23:45:00,0.0,False,0.0
2015-01-02 00:00:00,0.0,False,0.0
2015-01-02 00:15:00,63.31620961017779,False,0.0
2015-01-02 00:30:00,43.27320155192203,False,0.0
2015-01-02 00:45:00,227.09889016798692,False,0.0
2015-01-02 01:00:00,310.9630289287984,False,0.0
2015-01-02 01:15:00,189.34301896089684,False,0.0
2015-01-02 01:30:00,374.60425963066535,False,0.0
2015-01-02 01:45:00,428.12873278125477,False,0.0
2015-01-02 02:00:00,591.8221852974509,False,0.0
2015-01-02 02:15:00,698.5184915577557,False,0.0
2015-01-02 02:30:00,760.6961635784165,False,0.0
2015-01-02 02:45:00,690.4625297004619,False,0.0
2015-01-02 03:00:00,783.2718175548201,False,0.0
2015-01-02 03:15:00,909.1380835392193,False,0.0
2015-01-02 03:30:00,1069.699244308398,False,0.0
2015-01-02 03:45:00,1126.2749450531223,False,0.0
2015-01-02 04:00:00,1255.880191291439,False,0.0
2015-01-02 04:15:00,1252.151576802398,False,0.0
2015-01-02 04:30:00,1106.262555823909,False,0.0
2015-01-02 04:45:00,1329.0120352699766,False,0.0
2015-01-02 05:00:00,1526.6725289319565,False,0.0
2015-01-02 05:15:00,1579.2103973377157,False,0.0
2015-01-02 05:30:00,1630.1754505502824,False,0.0
2015-01-02 05:45:00,1595.0075175094098,False,0.0
2015-01-02 06:00:00,1580.818034641536,False,0.0
2015-01-02 06:15:00,1724.0037526609256,False,0.0
2015-01-02 06:30:00,1882.603892083643,False,0.0
2015-01-02 06:45:00,1929.012380327541,False,0.0
2015-01-02 07:00:00,1984.6636775075117,False,0.0
2015-01-02 07:15:00,1884.9770642135134,False,0.0
2015-01-02 07:30:00,1979.8634979676856,False,0.0
2015-01-02 07:45:00,1980.115736766695,False,0.0
2015-01-02 08:00:00,2020.9453197982302,False,0.0
2015-01-02 08:15:00,2098.5217884933218,False,0.0
2015-01-02 08:30:00,2089.237993951867,False,0.0
2015-01-02 08:45:00,2048.32130255672,False,0.0
2015-01-02 09:00:00,6996.795474114645,True,0.0
2015-01-02 09:15:00,6774.347436599447,True,7.0
2015-01-02 09:30:00,6311.8899062470355,True,20.0
2015-01-02 09:45:00,6646.778204258341,True,6.0
2015-01-02 10:00:00,1467.289807990256,False,0.0
2015-01-02 10:15:00,1592.3751107403275,False,0.0
2015-01-02 10:30:00,1584.3164474860348,False,0.0
2015-01-02 10:45:00,1666.4581074303392,False,0.0
2015-01-02 11:00:00,1501.4342275854897,False,0.0
2015-01-02 11:15:00,1562.982661293521,False,0.0
2015-01-02 11:30:00,1590.006719891146,False,0.0
2015-01-02 11:45:00,1675.7336474743863,False,0.0
2015-01-02 12:00:00,1585.1140993789957,False,0.0
2015-01-02 12:15:00,1665.1415600743708,False,0.0
2015-01-02 12:30:00,1604.1495671532164,False,0.0
2015-01-02 12:45:00,1488.4224250069003,False,0.0
2015-01-02 13:00:00,1686.7565966148945,False,0.0
2015-01-02 13:15:00,1709.172122682431,False,0.0
2015-01-02 13:30:00,1647.5968780272208,False,0.0
2015-01-02 13:45:00,1714.679315675853,False,0.0
2015-01-02 14:00:00,1648.3628242949394,False,0.0
2015-01-02 14:15:00,1547.5235071397901,False,0.0
2015-01-02 14:30:00,1730.000201459446,False,0.0
2015-01-02 14:45:00,1767.644202372724,False,0.0
2015-01-02 15:00:00,1716.2847468065975,False,0.0
2015-01-02 15:15:00,1762.958413139448,False,0.0
2015-01-02 15:30:00,1675.1220127930897,False,0.0
2015-01-02 15:45:00,1719.7496816927821,False,0.0
2015-01-02 16:00:00,6762.389307374845,True,0.0
2015-01-02 16:15:00,6688.008449602259,True,14.0
2015-01-02 16:30:00,6266.506747146414,True,12.0
2015-01-02 16:45:00,6357.216884984805,True,0.0
2015-01-02 17:00:00,6331.24704185569,True,4.0
2015-01-02 17:15:00,6208.844305919145,True,0.0
2015-01-02 17:30:00,6104.208014458385,True,0.0
2015-01-02 17:45:00,6088.2711259353155,True,2.0
2015-01-02 18:00:00,5936.132049850857,True,0.0
2015-01-02 18:15:00,5719.294275960708,True,0.0
2015-01-02 18:30:00,5819.0418243465,True,4.0
2015-01-02 18:45:00,5787.270857400748,True,7.0
2015-01-02 19:00:00,5659.90555102904,True,0.0
2015-01-02 19:15:00,5613.745966608195,True,0.0
2015-01-02 19:30:00,5453.926696412933,True,0.0
2015-01-02 19:45:00,5320.982330079923,True,0.0
2015-01-02 20:00:00,5353.29536024666,True,2.0
2015-01-02 20:15:00,5299.381653841303,True,1.0
2015-01-02 20:30:00,5209.201683434086,True,6.0
2015-01-02 20:45:00,5058.750727429922,True,14.0
2015-01-02 21:00:00,5125.889517086562,True,0.0
2015-01-02 21:15:00,5164.9114040442955,True,0.0
2015-01-02 21:30:00,5117.527208246486,True,1.0
2015-01-02 21:45:00,4835.52874269585,True,1.0
2015-01-02 22:00:00,5011.719335614627,True,7.0
2015-01-02 22:15:00,4728.05361461923,True,0.0
2015-01-02 22:30:00,4781.264387884448,True,1.0
2015-01-02 22:45:00,4764.470910494242,True,4.0
2015-01-02 23:00:00,4902.623919007566,True,5.0
