,heat,occupancy,water
2015-01-01 00:00:00,729.0155147503095,False,0.0
2015-01-01 00:15:00,769.2001949558974,False,0.0
2015-01-01 00:30:00,909.7407550406779,False,0.0
2015-01-01 00:45:00,935.5573341576243,False,0.0
2015-01-01 01:00:00,881.3663456659024,False,0.0
2015-01-01 01:15:00,780.7545659640031,False,0.0
2015-01-01 01:30:00,885.7156965710668,False,0.0
2015-01-01 01:45:00,913.9537208425616,False,0.0
2015-01-01 02:00:00,1016.3803280034381,False,0.0
2015-01-01 02:15:00,1028.3864319058302,False,0.0
2015-01-01 02:30:00,1040.082846414377,False,0.0
2015-01-01 02:45:00,921.8295485988233,False,0.0
2015-01-01 03:00:00,1191.3242014124419,False,0.0
2015-01-01 03:15:00,1204.1511321661378,False,0.0
2015-01-01 03:30:00,1216.647200848152,False,0.0
2015-01-01 03:45:00,1228.8209418236054,False,0.0
2015-01-01 04:00:00,1309.5282411644412,False,0.0
2015-01-01 04:15:00,1227.0638867850453,False,0.0
2015-01-01 04:30:00,1350.3903606545525,False,0.0
2015-01-01 04:45:00,1362.6332221052842,False,0.0
2015-01-01 05:00:00,1390.7104071600256,False,0.0
2015-01-01 05:15:00,1402.573040480088,False,0.0
2015-01-01 05:30:00,1379.5568821576096,False,0.0
2015-01-01 05:45:00,1329.8327707649707,False,0.0
2015-01-01 06:00:00,1410.3426277563656,False,0.0
2015-01-01 06:15:00,1420.7091604995653,False,0.0
2015-01-01 06:30:00,1430.8082954867903,False,0.0
2015-01-01 06:45:00,1440.6469300637254,False,0.0
2015-01-01 07:00:00,1362.6880438842068,False,0.0
2015-01-01 07:15:00,1344.6468763772064,False,0.0
2015-01-01 07:30:00,1429.7604497100767,False,0.0
2015-01-01 07:45:00,1437.9768525303073,False,0.0
2015-01-01 08:00:00,1373.03803579712,False,0.0
2015-01-01 08:15:00,1377.1345199109605,False,0.0
2015-01-01 08:30:00,1311.9797320137038,False,0.0
2015-01-01 08:45:00,6334.020134441419,True,0.0
2015-01-01 09:00:00,6153.157702863131,True,8.0
2015-01-01 09:15:00,6049.4837289173665,True,1.0
2015-01-01 09:30:00,972.6866969451395,False,0.0
2015-01-01 09:45:00,978.7057972825265,False,0.0
2015-01-01 10:00:00,774.4263991248471,False,0.0
2015-01-01 10:15:00,816.7960786480269,False,0.0
2015-01-01 10:30:00,4874.842229681669,True,0.0
2015-01-01 10:45:00,5044.670749021492,True,14.0
2015-01-01 11:00:00,5535.430000608858,True,0.0
2015-01-01 11:15:00,5438.591656360769,True,0.0
2015-01-01 11:30:00,5237.355676520875,True,0.0
2015-01-01 11:45:00,5225.152932066633,True,0.0
2015-01-01 12:00:00,5046.782748497603,True,1.0
2015-01-01 12:15:00,4884.7151360788985,True,4.0
2015-01-01 12:30:00,4777.041128982458,True,2.0
2015-01-01 12:45:00,0.0,False,0.0
